date,time,product_name,unit_price,quantity,revenue,store_name,campaign
2024-03-21,04:39:55,Windshield Wipers,24.3,2,48.6,Shenzhen Store #9655,
2024-07-05,07:38:28,Cheese,6.79,3,20.37,Osaka Store #8929,
2024-04-14,07:28:41,Self-Help Book,23.16,2,46.32,New York Store #5882,
2024-09-29,02:53:24,Jacket,118.34,1,118.34,Munich Store #1308,
2024-05-11,08:33:01,Bread,1.1,2,2.2,New York Store #2616,
2024-06-29,15:02:20,Science Fiction Novel,27.7,1,27.7,New York Store #5882,
2024-07-09,03:04:32,Camping Tent,149.61,3,448.83,Osaka Store #8929,10% off Black Friday
2024-08-14,10:16:02,Jeans,34.93,1,34.93,Houston Store #4423,
2024-04-11,13:54:36,Desk Organizer,21.08,1,21.08,Shanghai Store #2267,
2024-09-29,03:11:36,Card Game,13.3,2,26.6,Shenzhen Store #1292,
2024-06-26,18:31:01,Printer Paper,5.71,2,11.42,Chicago Store #917,
2024-06-09,17:03:07,Smartphone,773.68,3,2321.04,Shanghai Store #4375,
2024-08-06,00:39:03,Stapler,14.32,4,57.28,Los Angeles Store #8280,
2024-06-10,22:53:50,Biography,33.27,1,33.27,Edinburgh Store #4305,Buy One Get One
2024-07-30,16:14:59,Shampoo,10.13,1,10.13,Beijing Store #3457,
2024-06-27,15:22:00,Building Blocks,18.58,3,55.74,Los Angeles Store #4041,
2024-05-16,06:25:28,Running Shoes,71.02,4,284.08,Shenzhen Store #1292,
2024-07-21,23:00:04,Building Blocks,18.48,2,36.96,Los Angeles Store #4041,
2024-08-13,06:23:39,Windshield Wipers,5.14,1,5.14,Munich Store #1308,
2024-04-08,17:48:41,Laptop,1866.0,3,5598.0,New York Store #751,
2024-05-23,20:26:54,Microwave Oven,147.22,8,1177.76,Los Angeles Store #7434,
2024-08-11,15:40:26,Windshield Wipers,7.71,1,7.71,Chicago Store #917,
2024-03-24,13:23:41,Cookbook,30.33,1,30.33,New York Store #2616,
2024-01-17,07:50:19,Shampoo,19.73,2,39.46,New York Store #5169,
2024-06-28,07:05:50,Desk Organizer,16.53,3,49.59,New York Store #5169,
2024-11-08,22:53:19,Facial Cleanser,14.92,2,29.84,New York Store #2616,
2024-04-23,07:43:41,Notebook,4.68,3,14.04,New York Store #2616,
2024-08-24,20:26:05,Milk,1.28,6,7.68,Shenzhen Store #1292,
2024-09-14,19:54:01,Self-Help Book,15.09,1,15.09,Shenzhen Store #1292,
2024-10-26,02:31:25,Doll,16.17,1,16.17,Los Angeles Store #4041,Buy One Get One
2024-03-22,08:18:00,Smartphone,421.97,2,843.94,Shanghai Store #4375,
2024-05-07,14:50:41,Microwave Oven,108.26,2,216.52,Chicago Store #2665,
2024-08-03,00:03:55,Smartphone,528.28,3,1584.84,Chicago Store #917,
2024-10-24,19:07:03,Gaming Console,295.69,2,591.38,Shanghai Store #4375,
2024-10-15,12:39:07,Smartwatch,136.93,2,273.86,Los Angeles Store #1680,
2024-05-31,15:22:01,Self-Help Book,22.49,2,44.98,Osaka Store #8929,
2024-09-01,13:16:06,Makeup Palette,12.97,2,25.94,New York Store #5169,
2024-08-09,16:16:20,Notebook,8.12,4,32.48,Los Angeles Store #1680,
2024-11-20,19:20:41,Mystery Novel,29.16,2,58.32,Chicago Store #917,
2024-08-25,07:17:44,Stapler,11.38,2,22.76,Houston Store #9764,
2024-01-20,16:18:23,Printer Paper,8.55,2,17.1,New York Store #751,
2024-01-13,23:21:18,Milk,1.77,3,5.31,New York Store #5882,Clearance Sale
2024-10-03,16:52:58,Ballpoint Pens,7.33,1,7.33,Chicago Store #2665,
2024-07-17,08:44:18,Printer Paper,8.13,1,8.13,New York Store #5169,
2024-07-20,13:03:51,Notebook,9.15,3,27.45,Beijing Store #3457,
2024-09-03,20:19:10,Windshield Wipers,20.37,6,122.22,New York Store #2616,Clearance Sale
2024-07-14,21:53:27,T-Shirt,8.22,3,24.66,New York Store #5169,
2024-10-21,01:49:07,Makeup Palette,52.27,1,52.27,Los Angeles Store #7434,
2024-04-26,00:37:29,Electric Toothbrush,56.84,8,454.72,Shanghai Store #4375,
2024-11-02,15:38:42,Printer Paper,6.09,1,6.09,New York Store #2616,
2024-02-02,14:10:25,Cookbook,10.35,1,10.35,Los Angeles Store #1680,
2024-06-29,22:56:09,Car Air Freshener,5.65,2,11.3,Chicago Store #917,
2024-04-25,15:18:26,Windshield Wipers,19.53,2,39.06,Beijing Store #772,
2024-01-13,20:43:43,Gaming Console,388.86,2,777.72,Chicago Store #1675,
2024-05-22,14:15:15,Self-Help Book,8.98,3,26.94,Houston Store #9764,
2024-02-11,03:26:07,Stapler,8.62,1,8.62,New York Store #5882,
2024-11-09,08:12:35,Gaming Console,385.13,4,1540.52,Los Angeles Store #8280,
2024-07-17,01:06:56,Bread,1.91,1,1.91,Chicago Store #8202,
2024-11-11,15:20:36,Building Blocks,26.22,1,26.22,Beijing Store #3457,
2024-10-22,04:42:31,Laptop,516.61,2,1033.22,Chicago Store #1675,
2024-05-19,19:30:55,Motor Oil,33.0,2,66.0,Chicago Store #2665,
2024-07-14,22:53:21,Notebook,2.82,1,2.82,Monterrey Store #4120,
2024-12-05,21:11:19,Notebook,4.54,2,9.08,New York Store #5882,
2024-07-07,14:04:25,Self-Help Book,7.87,3,23.61,Shenzhen Store #1292,
2024-12-28,02:03:35,Printer Paper,7.05,2,14.1,Shenzhen Store #9655,
2024-03-04,02:04:06,Makeup Palette,47.04,1,47.04,Los Angeles Store #4041,
2024-01-19,12:53:57,Mystery Novel,19.72,5,98.6,Munich Store #7518,
2024-03-02,01:45:41,Blender,55.9,1,55.9,Lyon Store #9772,
2024-10-21,14:00:11,Electric Toothbrush,94.33,2,188.66,New York Store #751,
2024-11-18,20:59:47,Cookbook,29.25,3,87.75,Frankfurt Store #4011,
2024-06-06,01:03:07,Shampoo,19.27,3,57.81,Houston Store #4423,
2024-10-10,08:05:52,Tennis Racket,146.13,2,292.26,Los Angeles Store #8280,
2024-07-02,05:39:11,Air Purifier,281.75,2,563.5,Beijing Store #3457,
2024-08-27,09:52:59,Smartphone,398.33,3,1194.99,Shanghai Store #2267,
2024-05-20,10:58:00,Electric Toothbrush,69.49,2,138.98,Shenzhen Store #9655,
2024-07-18,13:52:43,Cheese,2.7,3,8.1,Houston Store #4423,
2024-08-09,05:55:34,Smartwatch,336.38,1,336.38,Los Angeles Store #4041,
2024-11-28,19:52:50,Ballpoint Pens,2.15,2,4.3,Los Angeles Store #8280,
2024-09-22,21:44:39,Football,38.78,1,38.78,Chicago Store #8202,
2024-04-18,10:55:51,Organic Eggs,3.99,1,3.99,Chicago Store #917,
2024-06-13,19:34:35,Bread,3.28,3,9.84,Chicago Store #8202,
2024-10-13,11:34:05,Car Battery,48.73,1,48.73,Shenzhen Store #9655,
2024-10-02,19:13:35,Electric Toothbrush,66.7,1,66.7,Chicago Store #2665,Summer Sale
2024-03-10,02:16:44,Makeup Palette,39.23,3,117.69,Osaka Store #8929,
2024-08-16,10:44:24,Microwave Oven,166.25,1,166.25,Chicago Store #917,
2024-05-03,18:16:28,Microwave Oven,124.76,1,124.76,Shenzhen Store #9655,
2024-02-22,09:04:57,Card Game,29.21,3,87.63,Shenzhen Store #9655,Clearance Sale
2024-09-28,19:34:46,Electric Toothbrush,75.53,3,226.59,Houston Store #9764,Holiday Discount
2024-05-24,02:22:13,Board Game,59.21,2,118.42,Chicago Store #917,
2024-01-31,02:17:21,Smartphone,301.61,2,603.22,New York Store #5882,
2024-02-13,09:27:07,Shampoo,18.68,3,56.04,Beijing Store #3457,
2024-07-15,20:01:35,Smartphone,501.94,2,1003.88,Chicago Store #8202,Summer Sale
2024-09-11,10:01:49,Card Game,14.16,2,28.32,Shenzhen Store #1292,
2024-04-25,22:18:47,Gaming Console,258.6,2,517.2,New York Store #5882,
2024-05-26,06:39:38,Vacuum Cleaner,248.67,1,248.67,Los Angeles Store #4041,
2024-08-31,10:02:32,T-Shirt,8.54,1,8.54,New York Store #5169,
2024-07-16,01:25:36,Card Game,9.38,1,9.38,Chicago Store #1675,
2024-12-06,10:54:06,Doll,18.77,3,56.31,Chicago Store #917,
2024-09-26,03:55:20,Car Air Freshener,9.04,2,18.08,Houston Store #4423,
2024-10-04,23:48:58,Car Air Freshener,9.47,1,9.47,Houston Store #9764,
2024-03-28,08:31:43,Gaming Console,228.85,1,228.85,New York Store #751,
2024-12-22,19:42:48,Windshield Wipers,6.27,3,18.81,Shanghai Store #2267,Buy One Get One
2024-06-04,21:14:17,Gaming Console,365.11,1,365.11,Munich Store #1308,Buy One Get One
2024-10-25,19:29:34,Doll,39.66,1,39.66,Shanghai Store #2267,
2024-11-23,15:15:40,Car Air Freshener,2.21,1,2.21,Chicago Store #1675,
2024-02-24,17:16:25,Cereal,2.87,3,8.61,New York Store #5169,
2024-09-20,17:57:34,Jacket,78.48,2,156.96,Chicago Store #1675,Summer Sale
2024-12-31,18:47:11,Stapler,5.24,2,10.48,Munich Store #1308,Clearance Sale
2024-06-03,18:31:21,Perfume,35.57,2,71.14,New York Store #5169,
2024-10-01,04:54:50,Vacuum Cleaner,136.11,2,272.22,New York Store #751,
2024-12-05,10:26:54,Stapler,9.82,1,9.82,Manchester Store #1828,
2024-03-25,17:23:01,Jacket,180.14,2,360.28,Chicago Store #2665,
2024-04-01,18:56:25,Organic Eggs,4.87,3,14.61,Houston Store #4423,
2024-04-17,05:41:45,Shampoo,9.13,2,18.26,Beijing Store #772,
2024-05-17,08:18:42,Windshield Wipers,11.3,3,33.9,Shanghai Store #2267,
2024-01-09,14:06:44,Yoga Mat,40.56,1,40.56,Los Angeles Store #7434,Holiday Discount
2024-04-04,01:38:50,Vacuum Cleaner,179.23,1,179.23,New York Store #751,Buy One Get One
2024-07-03,15:42:56,Desk Organizer,19.43,3,58.29,Frankfurt Store #4011,
2024-06-20,04:02:54,Smartwatch,106.08,1,106.08,Los Angeles Store #4041,
2024-06-14,17:50:51,Makeup Palette,56.75,2,113.5,Chicago Store #2665,
2024-02-28,07:07:32,Doll,37.19,3,111.57,Los Angeles Store #8280,
2024-04-19,22:52:28,Car Battery,72.19,1,72.19,Chicago Store #2665,
2024-01-03,04:14:07,Shampoo,13.07,3,39.21,Busan Store #8318,
2024-01-07,19:44:05,Bread,1.75,1,1.75,Nagoya Store #9460,
2024-09-25,23:05:10,Science Fiction Novel,11.6,3,34.8,Frankfurt Store #4011,
2024-08-27,14:05:55,Cheese,2.81,2,5.62,Beijing Store #3457,
2024-03-19,12:29:41,Shampoo,13.98,2,27.96,New York Store #5169,
2024-04-20,21:40:46,Air Purifier,318.89,3,956.67,Chicago Store #8202,
2024-08-28,22:17:53,Science Fiction Novel,25.94,1,25.94,Shenzhen Store #1292,
2024-04-30,05:44:38,Cookbook,10.75,3,32.25,Los Angeles Store #4041,
2024-08-15,10:22:37,Air Purifier,378.4,3,1135.2,Shanghai Store #2267,
2024-07-27,20:28:51,Printer Paper,8.05,2,16.1,Chicago Store #8202,
2024-05-10,14:35:42,Bread,1.48,1,1.48,Shanghai Store #4375,
2024-09-19,19:01:24,Running Shoes,63.06,2,126.12,New York Store #751,
2024-04-19,20:49:49,Desk Organizer,9.89,2,19.78,Los Angeles Store #8280,
2024-04-15,04:58:16,Printer Paper,9.9,1,9.9,Houston Store #9764,Clearance Sale
2024-03-26,17:33:08,Smartphone,1192.58,2,2385.16,Madrid Store #1877,
2024-01-24,13:55:52,Gaming Console,549.83,3,1649.49,Beijing Store #3457,
2024-04-24,12:22:55,Smartwatch,174.8,1,174.8,Chicago Store #8202,
2024-06-03,04:04:31,Motor Oil,30.77,3,92.31,Chicago Store #2665,
2024-09-16,04:32:10,Vacuum Cleaner,194.74,5,973.7,New York Store #2616,
2024-09-08,19:22:05,Self-Help Book,11.2,3,33.6,Los Angeles Store #7434,
2024-09-01,13:37:06,Smartwatch,340.21,2,680.42,New York Store #751,
2024-10-01,11:26:56,Air Purifier,275.3,1,275.3,Madrid Store #1877,
2024-09-27,19:33:06,Gaming Console,264.64,2,529.28,Osaka Store #8929,Holiday Discount
2024-11-19,16:15:33,Building Blocks,39.47,4,157.88,Tokyo Store #489,
2024-04-09,21:57:00,Card Game,9.64,5,48.2,Chicago Store #1675,Holiday Discount
2024-08-11,19:50:15,Vacuum Cleaner,95.07,3,285.21,Chicago Store #2665,
2024-12-17,16:25:51,Air Purifier,129.39,3,388.17,Shanghai Store #4375,
2024-01-02,23:35:13,Stapler,5.14,2,10.28,Los Angeles Store #4041,
2024-04-04,22:35:32,Microwave Oven,144.07,3,432.21,Shenzhen Store #9655,
2024-02-07,10:10:20,Board Game,56.6,2,113.2,Shenzhen Store #9655,
2024-12-24,15:48:19,Cookbook,27.6,4,110.4,Busan Store #8318,
2024-01-05,11:47:55,Cereal,2.41,2,4.82,Chicago Store #1675,
2024-11-27,18:59:13,Ballpoint Pens,5.11,2,10.22,New York Store #5169,
2024-11-28,02:39:28,Car Air Freshener,7.31,3,21.93,Chicago Store #2665,
2024-02-03,21:53:26,Science Fiction Novel,29.54,1,29.54,Houston Store #9764,
2024-09-28,13:22:45,Building Blocks,28.47,2,56.94,Nagoya Store #9460,
2024-09-27,06:17:58,Shampoo,13.94,1,13.94,Chicago Store #917,
2024-03-16,01:38:09,Ballpoint Pens,6.07,1,6.07,Chicago Store #2665,
2024-08-18,05:52:01,Microwave Oven,190.53,2,381.06,Houston Store #4423,
2024-02-22,02:04:41,Science Fiction Novel,33.49,3,100.47,Houston Store #9764,
2024-05-14,23:02:40,Windshield Wipers,12.77,2,25.54,Beijing Store #772,
2024-02-13,13:12:30,Self-Help Book,9.34,3,28.02,Madrid Store #1877,
2024-10-30,16:33:16,Makeup Palette,47.87,2,95.74,Shenzhen Store #1292,
2024-08-11,12:21:35,Smartphone,657.53,3,1972.59,Los Angeles Store #7434,
2024-02-27,19:24:38,Motor Oil,31.22,1,31.22,Chicago Store #2665,
2024-10-28,15:53:45,Notebook,2.53,3,7.59,New York Store #751,
2024-12-09,22:07:39,Action Figure,31.8,2,63.6,Chicago Store #1675,
2024-07-31,00:52:28,Card Game,7.16,3,21.48,Chicago Store #2665,
2024-04-13,22:37:31,Air Purifier,234.38,1,234.38,Nagoya Store #9460,
2024-11-16,15:09:56,Notebook,6.42,2,12.84,New York Store #5169,
2024-02-28,01:47:29,T-Shirt,24.52,2,49.04,New York Store #2616,
2024-01-02,12:54:55,Action Figure,35.62,2,71.24,Tokyo Store #489,
2024-10-19,08:03:52,Desk Organizer,10.8,1,10.8,Chicago Store #917,
2024-04-18,06:23:31,Vacuum Cleaner,160.16,3,480.48,Chicago Store #2665,
2024-07-21,02:17:06,Motor Oil,24.11,9,216.99,Chicago Store #1675,
2024-10-25,06:47:39,Bread,1.62,2,3.24,Houston Store #9764,
2024-04-08,02:43:50,Science Fiction Novel,27.27,1,27.27,Shenzhen Store #1292,
2024-06-23,01:27:32,Building Blocks,40.44,3,121.32,Shenzhen Store #1292,
2024-11-02,03:21:05,Stapler,5.11,3,15.33,Chicago Store #2665,
2024-09-20,21:53:57,Stapler,11.85,3,35.55,Beijing Store #3457,
2024-09-12,22:14:14,Building Blocks,32.1,1,32.1,Beijing Store #772,
2024-07-13,00:40:43,Desk Organizer,19.46,2,38.92,Edinburgh Store #1744,
2024-10-11,19:18:34,Stapler,7.88,1,7.88,Chicago Store #917,
2024-12-08,10:23:16,Jeans,28.65,4,114.6,Los Angeles Store #1680,10% off Black Friday
2024-12-17,10:42:37,Smartphone,751.92,3,2255.76,Chicago Store #2665,
2024-11-05,08:49:47,Cheese,3.23,3,9.69,New York Store #5882,
2024-04-07,17:20:54,Car Battery,75.16,1,75.16,Los Angeles Store #7434,
2024-06-14,18:04:34,Science Fiction Novel,20.88,3,62.64,Monterrey Store #4120,
2024-01-26,01:40:45,Cheese,8.51,1,8.51,New York Store #5882,
2024-11-29,14:32:56,Cheese,8.55,3,25.65,Shenzhen Store #1292,
2024-08-03,08:36:30,Shampoo,19.91,2,39.82,New York Store #5882,
2024-05-11,23:53:37,Science Fiction Novel,26.89,1,26.89,Shanghai Store #2267,
2024-03-01,09:04:02,Doll,24.87,1,24.87,New York Store #5169,
2024-12-27,05:44:54,Notebook,3.28,2,6.56,Beijing Store #3457,
2024-06-05,09:31:14,Science Fiction Novel,7.03,3,21.09,New York Store #751,
2024-06-08,19:18:15,Camping Tent,195.84,2,391.68,Chicago Store #2665,
2024-03-13,10:52:31,Shampoo,18.53,3,55.59,Los Angeles Store #7434,
2024-11-26,12:43:40,Gaming Console,255.97,4,1023.88,Mumbai Store #9981,
2024-05-20,04:44:38,Windshield Wipers,17.78,1,17.78,Edinburgh Store #1744,
2024-06-20,07:37:12,Biography,10.53,2,21.06,New York Store #2616,
2024-08-29,10:30:45,Ballpoint Pens,5.69,2,11.38,Los Angeles Store #8280,
2024-02-04,07:49:37,Notebook,9.82,3,29.46,Los Angeles Store #8280,
2024-03-02,02:57:59,Yoga Mat,36.19,3,108.57,New York Store #5882,
2024-01-29,00:26:43,Action Figure,14.2,2,28.4,Los Angeles Store #8280,Buy One Get One
2024-06-27,00:24:02,Laptop,1066.15,1,1066.15,Los Angeles Store #4041,
2024-07-06,22:32:49,Cookbook,31.58,2,63.16,Tokyo Store #489,
2024-12-25,16:37:32,Car Air Freshener,6.75,1,6.75,New York Store #5882,
2024-10-29,17:17:00,Shampoo,13.88,6,83.28,New York Store #5882,
2024-12-05,21:29:13,Jeans,69.2,4,276.8,New York Store #5882,
2024-10-13,18:20:24,Blender,61.41,2,122.82,New York Store #5169,
2024-06-12,00:19:27,T-Shirt,23.4,1,23.4,Chicago Store #8202,Buy One Get One
2024-08-01,10:27:49,Self-Help Book,14.6,1,14.6,Los Angeles Store #4041,
2024-06-13,05:45:42,Self-Help Book,24.39,1,24.39,Beijing Store #772,
2024-05-30,23:41:37,Microwave Oven,96.13,2,192.26,Los Angeles Store #7434,Buy One Get One
2024-11-18,12:20:32,Notebook,2.21,1,2.21,Nagoya Store #9460,
2024-09-29,21:22:29,Bread,2.87,2,5.74,Beijing Store #3457,
2024-12-29,07:54:21,Dress,93.22,1,93.22,New York Store #5882,
2024-06-20,15:01:54,Cookbook,15.63,3,46.89,Chicago Store #2665,Clearance Sale
2024-11-26,20:44:36,Printer Paper,6.51,2,13.02,Shenzhen Store #9655,
2024-09-06,05:59:13,Jacket,101.57,6,609.42,Chicago Store #917,
2024-09-19,21:50:26,Electric Toothbrush,48.35,3,145.05,Shanghai Store #4375,
2024-07-02,00:13:15,Organic Eggs,5.53,1,5.53,New York Store #5882,Buy One Get One
2024-02-16,07:30:48,Car Tires,93.25,1,93.25,Los Angeles Store #7434,
2024-08-25,16:26:35,Smartphone,650.45,1,650.45,Houston Store #4423,
2024-07-20,13:01:15,Smartphone,603.62,1,603.62,Chicago Store #1675,
2024-08-28,15:50:29,Running Shoes,78.17,3,234.51,Beijing Store #3457,
2024-06-16,02:49:10,Microwave Oven,165.63,4,662.52,Chicago Store #1675,
2024-12-24,11:10:04,Organic Eggs,4.37,4,17.48,Manchester Store #1828,
2024-02-18,20:03:31,Science Fiction Novel,34.99,1,34.99,Los Angeles Store #4041,
2024-11-13,09:58:37,Camping Tent,50.23,2,100.46,Monterrey Store #4120,
2024-04-01,22:45:45,Motor Oil,32.78,8,262.24,Frankfurt Store #1425,
2024-10-22,19:02:02,Building Blocks,42.19,1,42.19,Shanghai Store #4375,
2024-06-07,09:15:53,Car Tires,74.57,1,74.57,Los Angeles Store #1680,
2024-03-02,15:02:35,Self-Help Book,20.11,1,20.11,Shenzhen Store #1292,
2024-02-26,17:24:07,Science Fiction Novel,30.01,1,30.01,Los Angeles Store #8280,
2024-09-27,11:05:57,Air Purifier,80.28,2,160.56,New York Store #2616,
2024-10-13,20:37:48,Doll,35.39,2,70.78,New York Store #751,
2024-04-10,14:54:39,Car Battery,63.03,2,126.06,Chicago Store #917,
2024-07-15,08:35:47,Action Figure,24.9,2,49.8,Los Angeles Store #7434,Clearance Sale
2024-06-20,05:02:35,Bread,2.09,2,4.18,Marseille Store #7528,
2024-02-18,01:56:09,Doll,34.25,3,102.75,New York Store #2616,
2024-04-09,20:53:30,Organic Eggs,2.07,3,6.21,Shenzhen Store #9655,
2024-11-14,22:04:57,Notebook,6.84,1,6.84,Shanghai Store #4375,
2024-03-23,06:43:38,Cookbook,23.19,2,46.38,Houston Store #9764,
2024-07-24,05:18:17,Vacuum Cleaner,200.66,3,601.98,Los Angeles Store #7434,
2024-05-21,09:19:34,Smartwatch,147.46,3,442.38,Beijing Store #3457,
2024-07-13,19:44:17,Building Blocks,17.32,1,17.32,Chicago Store #1675,
2024-09-11,15:28:59,Science Fiction Novel,34.64,2,69.28,New York Store #5169,
2024-02-03,12:48:20,Doll,10.06,1,10.06,Chicago Store #917,
2024-06-12,11:54:15,Tennis Racket,110.64,2,221.28,Los Angeles Store #4041,
2024-01-17,21:03:17,Smartwatch,303.32,1,303.32,Frankfurt Store #1425,
2024-08-31,20:33:25,Milk,2.9,2,5.8,Shenzhen Store #9655,
2024-07-06,11:47:05,Air Purifier,167.51,2,335.02,New York Store #5882,
2024-12-06,14:28:28,Shampoo,17.87,3,53.61,Los Angeles Store #8280,
2024-09-14,23:58:16,Smartphone,1117.63,3,3352.89,Beijing Store #3457,
2024-05-30,13:44:20,Card Game,29.03,1,29.03,New York Store #5882,
2024-03-08,11:03:48,Science Fiction Novel,25.83,3,77.49,Beijing Store #3457,
2024-10-04,15:40:59,Doll,34.38,3,103.14,Shenzhen Store #1292,10% off Black Friday
2024-01-07,00:03:12,Car Battery,49.65,2,99.3,New York Store #5882,Summer Sale
2024-05-22,23:44:04,Windshield Wipers,13.02,2,26.04,Los Angeles Store #7434,
2024-08-09,11:03:38,Printer Paper,5.05,1,5.05,Frankfurt Store #1425,
2024-02-14,15:10:58,Smartphone,910.25,2,1820.5,Chicago Store #2665,
2024-10-10,02:37:09,Bread,2.32,3,6.96,New York Store #5882,
2024-10-09,18:53:06,Stapler,9.98,1,9.98,Los Angeles Store #1680,
2024-12-30,05:28:57,Milk,1.73,4,6.92,New York Store #5882,
2024-01-14,01:59:47,Science Fiction Novel,27.07,3,81.21,Los Angeles Store #7434,
2024-09-11,02:46:03,Tennis Racket,185.53,2,371.06,Frankfurt Store #4011,
2024-09-04,18:25:28,Science Fiction Novel,9.58,2,19.16,Los Angeles Store #4041,
2024-03-10,00:49:57,Bread,2.34,1,2.34,New York Store #751,
2024-05-16,03:10:59,Makeup Palette,44.44,2,88.88,New York Store #5882,10% off Black Friday
2024-07-12,15:57:48,Camping Tent,116.67,3,350.01,Los Angeles Store #1680,Holiday Discount
2024-08-04,17:02:50,Shampoo,8.86,3,26.58,Frankfurt Store #1425,
2024-02-06,01:08:15,Stapler,11.62,2,23.24,Chicago Store #917,
2024-11-04,18:31:51,Electric Toothbrush,69.88,2,139.76,Houston Store #4423,
2024-06-14,13:08:19,T-Shirt,28.02,1,28.02,Saint Petersburg Store #3484,Buy One Get One
2024-12-02,09:51:44,Microwave Oven,109.21,2,218.42,New York Store #2616,
2024-12-22,08:21:34,Notebook,3.37,1,3.37,Shanghai Store #4375,
2024-09-01,05:49:47,Facial Cleanser,16.72,3,50.16,Los Angeles Store #7434,
2024-01-02,04:18:07,Vacuum Cleaner,249.11,1,249.11,Los Angeles Store #4041,
2024-11-28,05:18:19,Camping Tent,293.42,3,880.26,Lyon Store #9772,
2024-08-27,03:00:55,Jeans,66.79,2,133.58,Shanghai Store #4375,
2024-08-25,11:07:57,Cookbook,22.71,2,45.42,Los Angeles Store #7434,
2024-02-14,20:43:24,Smartphone,538.26,2,1076.52,Los Angeles Store #8280,
2024-12-30,05:35:57,Organic Eggs,2.8,3,8.4,Nagoya Store #9460,
2024-04-07,21:16:43,Makeup Palette,43.26,1,43.26,Chicago Store #8202,Holiday Discount
2024-05-19,17:22:05,Doll,38.52,2,77.04,New York Store #2616,
2024-11-19,01:28:44,Motor Oil,22.48,3,67.44,Chicago Store #2665,
2024-02-18,22:06:15,Vacuum Cleaner,277.15,1,277.15,Beijing Store #772,
2024-10-07,07:24:10,Building Blocks,33.6,2,67.2,Houston Store #9764,
2024-04-14,07:18:26,Desk Organizer,22.54,3,67.62,New York Store #751,
2024-04-15,22:59:50,Microwave Oven,70.38,3,211.14,Los Angeles Store #7434,
2024-01-19,22:00:09,Self-Help Book,7.76,1,7.76,Shanghai Store #4375,10% off Black Friday
2024-03-19,18:50:43,Car Battery,117.18,1,117.18,Shenzhen Store #1292,
2024-01-27,21:55:03,Building Blocks,19.18,3,57.54,Los Angeles Store #7434,
2024-09-11,04:23:09,Bread,1.87,2,3.74,Los Angeles Store #8280,
2024-05-24,10:21:52,Jeans,30.08,8,240.64,New York Store #2616,
2024-08-11,20:17:17,Self-Help Book,20.13,1,20.13,Los Angeles Store #8280,
2024-04-08,10:34:32,Microwave Oven,106.24,2,212.48,Shenzhen Store #1292,
2024-11-19,06:33:57,Ballpoint Pens,1.84,1,1.84,Chicago Store #2665,
2024-03-11,02:31:35,Milk,2.88,3,8.64,Los Angeles Store #7434,
2024-12-04,23:03:04,Microwave Oven,115.12,1,115.12,Chicago Store #1675,
2024-04-13,17:55:29,Laptop,1608.42,3,4825.26,Chicago Store #8202,
2024-06-29,13:47:19,Vacuum Cleaner,201.92,4,807.68,Chicago Store #1675,
2024-08-05,02:00:40,Gaming Console,527.03,2,1054.06,Los Angeles Store #4041,
2024-03-12,06:21:22,Windshield Wipers,5.68,3,17.04,Los Angeles Store #1680,
2024-02-03,14:28:02,Cookbook,24.41,1,24.41,Los Angeles Store #8280,
2024-03-29,15:09:06,Car Tires,96.07,1,96.07,Houston Store #4423,
2024-11-08,16:27:04,Smartwatch,340.38,2,680.76,Chicago Store #917,10% off Black Friday
2024-03-04,21:53:32,Car Tires,95.66,1,95.66,Beijing Store #3457,
2024-10-30,03:52:59,Action Figure,29.03,1,29.03,Houston Store #4423,
2024-08-20,09:54:16,Air Purifier,239.95,2,479.9,Houston Store #4423,
2024-02-01,15:35:52,Camping Tent,208.02,1,208.02,Munich Store #7518,
2024-05-21,19:47:27,Jeans,39.95,3,119.85,Edinburgh Store #1744,
2024-02-25,06:10:40,Vacuum Cleaner,267.75,2,535.5,Busan Store #8318,
2024-08-27,15:07:03,Science Fiction Novel,25.37,1,25.37,Chicago Store #8202,
2024-08-02,19:39:27,Cereal,4.81,3,14.43,New York Store #5169,
2024-01-26,14:35:15,Car Battery,73.66,2,147.32,Shanghai Store #2267,Clearance Sale
2024-06-10,18:28:22,Stapler,6.88,2,13.76,Tokyo Store #489,
2024-03-18,18:05:45,Building Blocks,27.41,3,82.23,Los Angeles Store #7434,
2024-03-13,20:26:32,Printer Paper,8.69,3,26.07,New York Store #5882,10% off Black Friday
2024-01-16,18:51:37,Jeans,73.91,6,443.46,Houston Store #4423,
2024-05-11,06:04:19,Motor Oil,23.1,2,46.2,Munich Store #7518,Holiday Discount
2024-06-27,17:55:51,Doll,24.58,1,24.58,Shenzhen Store #1292,
2024-05-06,23:00:37,Doll,27.91,2,55.82,New York Store #2616,
2024-11-11,12:48:04,Desk Organizer,18.36,3,55.08,Los Angeles Store #7434,
2024-05-31,13:37:06,Milk,2.04,1,2.04,Monterrey Store #4120,
2024-05-01,21:29:21,Vacuum Cleaner,186.25,2,372.5,Beijing Store #772,Buy One Get One
2024-07-03,20:31:59,Camping Tent,93.52,3,280.56,Houston Store #4423,
2024-10-18,11:30:54,Self-Help Book,5.52,3,16.56,Marseille Store #7528,
2024-08-29,20:47:29,Desk Organizer,14.34,4,57.36,Shenzhen Store #9655,
2024-03-23,21:43:26,Running Shoes,103.78,2,207.56,New York Store #5169,
2024-02-29,08:57:22,Camping Tent,102.52,3,307.56,Shanghai Store #2267,
