date,time,product_name,unit_price,quantity,revenue,store_name,campaign
2023-04-14,13:10:14,Headphones,731.73,3,2195.19,Urban Apparel LA,10% off Black Friday
2023-02-19,15:07:36,Milk,14.14,2,28.28,Urban Apparel LA,
2022-02-04,16:50:32,Action Figure,17.93,2,35.86,Gadget World CHI,
2022-07-26,10:47:24,Tablet,818.41,4,3273.64,Urban Apparel LA,10% off Black Friday
2022-06-26,19:35:59,Comic Book,20.49,1,20.49,Urban Apparel LA,
2022-10-17,21:00:56,Blender,199.34,2,398.68,Digital Plaza BER,
2023-10-05,14:10:55,Puzzle,125.99,2,251.98,Smart Mall SHA,
2022-11-25,01:30:43,Jacket,72.97,2,145.94,Trendy Outlet MEX,
2023-03-01,11:17:00,Milk,16.95,4,67.8,Digital Plaza BER,
2022-11-21,11:06:25,Laptop,424.67,8,3397.36,Tech Haven NYC,
2023-03-03,00:31:15,Milk,9.8,5,49.0,CityMart MAD,
2023-02-01,01:40:28,Laptop,517.25,2,1034.5,Smart Mall SHA,
2023-07-21,04:18:48,Tablet,858.54,1,858.54,Urban Apparel LA,
2022-10-11,09:24:25,Headphones,566.09,2,1132.18,Fashion Hub LON,
2022-04-17,11:04:51,Tablet,350.55,5,1752.75,Tech Haven NYC,
2022-08-01,14:53:45,Textbook,73.41,8,587.28,Gadget World CHI,
2023-02-02,20:06:26,Novel,12.9,3,38.7,Innova Market LUX,
2022-07-20,03:03:12,T-Shirt,95.21,3,285.63,Smart Mall SHA,
2023-04-15,10:26:17,Headphones,953.09,3,2859.27,Urban Apparel LA,
2023-12-15,22:23:45,Headphones,183.1,5,915.5,Alpha Store SYD,
2023-02-21,13:49:38,Sneakers,104.98,2,209.96,Innova Market LUX,
2023-12-07,21:14:25,Board Game,147.59,2,295.18,Tech Haven NYC,
2022-11-25,18:52:53,Cereal,7.36,3,22.08,Smart Mall SHA,
2022-06-05,04:25:16,Doll,97.29,3,291.87,Gadget World CHI,
2023-03-27,06:28:44,Novel,12.4,4,49.6,Smart Mall SHA,
2023-07-18,01:16:57,Comic Book,63.47,2,126.94,Tech Haven NYC,
2022-06-04,11:47:17,Laptop,423.97,4,1695.88,Tech Haven NYC,
2023-09-24,20:18:43,Eggs,6.83,2,13.66,Urban Basics MTL,
2023-04-15,10:34:25,Action Figure,101.31,4,405.24,Gadget World CHI,
2023-02-10,09:15:47,Dress,43.15,3,129.45,Urban Apparel LA,
2023-08-21,02:52:29,Headphones,487.76,2,975.52,Tech Haven NYC,
2023-10-18,22:39:25,Comic Book,74.0,1,74.0,Tech Haven NYC,
2022-08-13,16:06:47,Cereal,3.21,3,9.63,Tech Haven NYC,
2023-07-06,21:21:08,Dress,162.01,3,486.03,Gadget World CHI,
2023-11-16,23:09:52,Tablet,591.7,6,3550.2,Chic Boutique ROM,
2022-05-26,16:09:29,Eggs,12.04,1,12.04,Electro Zone TOR,
2022-03-02,09:44:20,Cereal,13.53,3,40.59,Electronics Hub MUM,
2022-11-22,01:24:41,Comic Book,39.68,4,158.72,ShopWorld BCN,
2022-07-18,03:33:48,Bread,17.83,2,35.66,Tech Haven NYC,
2022-02-02,16:27:15,Milk,17.6,1,17.6,Chic Boutique ROM,
2023-02-24,18:10:08,Eggs,7.09,3,21.27,Digital Plaza BER,
2022-06-10,12:17:40,Eggs,8.0,5,40.0,Fashion Hub LON,
2023-07-05,00:21:42,Dress,188.21,2,376.42,Gadget World CHI,
2023-08-23,00:47:00,Bread,4.93,1,4.93,Pacific Retail AKL,
2022-10-25,16:58:50,Comic Book,45.82,2,91.64,TrendSpot MIL,
2022-02-27,01:21:41,Action Figure,83.63,3,250.89,Tech Haven NYC,
2022-10-01,23:20:17,Jeans,187.39,5,936.95,Urban Apparel LA,
2023-10-19,22:15:42,Comic Book,8.09,3,24.27,Chic Boutique ROM,
2023-01-08,16:55:14,Children Book,43.84,2,87.68,Tech Haven NYC,
2022-12-17,20:02:36,Smartphone,362.41,5,1812.05,Gadget World CHI,
2023-01-31,07:56:15,Headphones,74.22,4,296.88,Electro Zone TOR,10% off Black Friday
2023-04-21,23:25:30,Dishwasher,574.83,4,2299.32,Urban Apparel LA,
2022-11-01,11:50:27,Butter,12.85,6,77.1,Tech Haven NYC,
2023-11-10,07:41:16,Eggs,12.49,3,37.47,Gadget World CHI,
2023-06-08,04:21:27,Frozen Pizza,12.82,2,25.64,Tech Haven NYC,
2023-07-08,23:11:49,Jeans,193.55,2,387.1,CityMart MAD,
2022-12-01,11:40:34,Laptop,575.13,6,3450.78,Smart Mall SHA,
2023-12-03,09:50:36,Frozen Pizza,19.12,5,95.6,Metro Style PAR,
2022-12-02,07:41:54,Children Book,64.31,1,64.31,Smart Mall SHA,
2022-01-17,06:30:35,Bread,11.37,1,11.37,TrendSpot MIL,
2022-12-15,06:59:21,Refrigerator,370.44,1,370.44,Urban Apparel LA,
2022-11-09,11:37:36,Laptop,495.71,8,3965.68,Metro Style PAR,
2023-10-20,13:34:49,Gaming Console,596.86,5,2984.3,Electro Zone TOR,
2023-09-03,06:47:02,Jacket,10.7,4,42.8,Urban Apparel LA,
2023-02-14,07:06:45,Doll,24.08,5,120.4,Tech Haven NYC,10% off Black Friday
2023-04-21,06:01:18,Remote Car,84.61,1,84.61,Urban Apparel LA,
2022-10-28,05:11:09,Textbook,26.41,1,26.41,Smart Mall SHA,
2023-01-17,03:27:16,Butter,2.21,4,8.84,Alpha Store SYD,
2022-12-24,13:09:57,Textbook,9.97,1,9.97,Digital Plaza BER,
2023-03-20,09:41:16,Dishwasher,279.42,3,838.26,Tech Haven NYC,
2022-04-02,00:00:49,Bread,4.69,4,18.76,Electronics Hub MUM,
2022-08-24,20:09:50,Novel,6.84,6,41.04,Trendy Market TOK,
2022-03-08,01:38:50,Board Game,76.15,2,152.3,Urban Apparel LA,
2022-10-09,20:56:37,Milk,4.85,5,24.25,Tech Haven NYC,
2023-11-22,07:34:22,Board Game,116.18,6,697.08,Urban Apparel LA,
2023-03-13,16:04:21,Jacket,43.19,2,86.38,Gadget World CHI,
2023-11-17,01:39:45,Remote Car,146.59,6,879.54,Urban Market BUE,
2022-03-17,04:20:44,Cereal,8.73,4,34.92,Trendy Outlet MEX,Holiday Deal
2022-08-18,07:27:39,Bread,3.44,5,17.2,Urban Basics MTL,
2023-04-20,16:13:05,Microwave,429.48,4,1717.92,Tech Haven NYC,
2022-08-29,18:23:30,Children Book,6.91,2,13.82,Digital Plaza BER,
2023-03-29,20:53:59,Sneakers,20.49,5,102.45,Urban Apparel LA,
2022-02-26,13:16:13,Doll,103.29,3,309.87,Gadget World CHI,
2023-02-11,15:40:41,Butter,17.9,1,17.9,Gadget World CHI,Holiday Deal
2022-07-17,02:31:20,Children Book,26.22,3,78.66,Gadget World CHI,
2023-05-22,19:52:10,T-Shirt,27.45,1,27.45,Tech Haven NYC,
2023-07-06,23:13:25,Bread,3.75,4,15.0,Gadget World CHI,10% off Black Friday
2022-12-30,20:48:32,Bread,10.91,4,43.64,Urban Apparel LA,
2022-10-13,08:24:27,Jacket,76.09,3,228.27,Urban Basics MTL,
2022-09-27,10:04:57,Microwave,495.42,4,1981.68,Tech Haven NYC,
2022-10-04,22:08:23,Doll,16.25,2,32.5,Casual Wear SAO,
2022-01-07,17:25:30,Headphones,821.28,4,3285.12,Tech Haven NYC,
2022-03-17,21:57:30,Action Figure,64.46,2,128.92,Gadget World CHI,
2023-03-29,23:23:30,Children Book,29.72,3,89.16,Alpha Store SYD,
2022-09-12,03:49:34,Bread,14.36,3,43.08,Lifestyle Store ZRH,
2023-10-28,13:16:06,Children Book,27.02,5,135.1,Smart Mall SHA,
2023-02-19,20:35:24,Refrigerator,720.84,4,2883.36,Urban Basics MTL,
2023-05-04,19:13:26,T-Shirt,159.8,4,639.2,Gadget World CHI,
2023-12-12,17:09:11,Blender,99.51,2,199.02,Urban Apparel LA,
2022-02-11,12:42:58,Novel,14.83,2,29.66,Digital Plaza BER,
2022-12-30,07:48:50,Smartphone,664.15,3,1992.45,Smart Mall SHA,
2022-03-12,00:47:38,Smartphone,187.11,1,187.11,Urban Basics MTL,
2023-04-11,18:59:44,Cookbook,71.33,5,356.65,Urban Apparel LA,
2023-08-06,04:16:50,Cereal,5.51,2,11.02,Trendy Market TOK,
2022-01-19,10:10:50,Bread,16.74,2,33.48,Trendy Outlet MEX,
2022-03-10,00:53:34,Smartphone,322.19,5,1610.95,Urban Apparel LA,
2022-01-26,23:00:00,Sneakers,172.61,1,172.61,Urban Apparel LA,
2023-12-02,07:33:15,Children Book,71.78,1,71.78,Smart Mall SHA,
2023-10-08,03:21:11,Jeans,151.91,1,151.91,Smart Mall SHA,
2022-06-27,18:56:45,Eggs,11.47,1,11.47,Gadget World CHI,
2022-02-01,17:27:40,Smart TV,299.5,2,599.0,Tech Haven NYC,
2022-06-21,00:59:46,Smart TV,639.08,2,1278.16,Smart Mall SHA,
2022-12-07,12:19:20,Dress,126.9,4,507.6,Metro Depot WAW,
2022-12-03,08:51:34,Novel,44.05,5,220.25,Trendy Market TOK,
2022-06-01,09:57:04,T-Shirt,169.88,3,509.64,Tech Haven NYC,
2022-04-10,22:47:49,Smart TV,388.68,1,388.68,Electronics Hub MUM,
2023-09-09,15:26:20,Bread,11.8,3,35.4,Fashion Hub LON,
2022-09-03,02:18:24,Dress,151.42,5,757.1,Gadget World CHI,
2023-10-24,10:07:01,Butter,16.09,3,48.27,TrendSpot MIL,
2023-07-23,01:57:01,T-Shirt,150.71,4,602.84,Trendy Market TOK,
2022-04-26,09:23:54,Milk,8.43,2,16.86,Smart Mall SHA,
2022-11-16,10:08:26,Cereal,17.33,2,34.66,Gadget World CHI,
2022-02-12,07:57:29,Refrigerator,78.78,1,78.78,Digital Plaza BER,
2023-02-11,07:52:07,Dress,22.56,3,67.68,Gadget World CHI,
2022-04-01,21:11:54,Frozen Pizza,11.51,5,57.55,Tech Haven NYC,
2023-02-28,09:36:01,Microwave,116.26,5,581.3,Chic Boutique ROM,
2023-11-22,11:59:41,Cereal,10.56,2,21.12,Fashion Hub LON,
2022-12-01,15:52:35,Sneakers,60.98,5,304.9,Gadget World CHI,
2022-09-18,15:48:00,Cereal,19.45,2,38.9,Urban Apparel LA,
2023-11-11,17:13:44,Comic Book,77.49,2,154.98,Urban Apparel LA,
2022-05-15,19:34:21,Microwave,130.79,5,653.95,Alpha Store SYD,
2022-01-23,22:57:48,Bread,8.05,3,24.15,Digital Plaza BER,
2022-04-27,03:28:38,Milk,5.13,4,20.52,Trendy Market TOK,
2023-08-24,06:33:33,Bread,14.31,1,14.31,Mega Deals OSL,
2023-02-07,19:53:36,Comic Book,68.69,3,206.07,Smart Mall SHA,
2022-11-30,07:08:17,Laptop,547.25,8,4378.0,ShopWorld BCN,
2023-07-08,11:07:05,Smart TV,691.77,3,2075.31,Urban Apparel LA,
2023-12-07,14:51:17,Butter,17.94,2,35.88,Tech Haven NYC,
2023-06-26,14:02:22,Microwave,216.3,5,1081.5,Gadget World CHI,
2023-01-22,02:28:10,Jacket,40.83,3,122.49,Smart Mall SHA,
2022-03-05,13:33:08,Tablet,852.5,4,3410.0,Digital Plaza BER,
2022-01-27,12:47:53,Textbook,32.78,2,65.56,Tech Haven NYC,
2022-01-26,18:11:57,Bread,13.57,5,67.85,Urban Apparel LA,
2022-10-09,14:02:23,Remote Car,8.95,1,8.95,Modern Tech SEL,
2023-08-10,00:19:06,Frozen Pizza,14.02,5,70.1,Electronics Hub MUM,
2022-11-27,06:13:07,Board Game,91.02,5,455.1,Tech Haven NYC,
2022-11-12,09:01:24,Tablet,811.08,8,6488.64,Urban Apparel LA,
2023-11-04,08:30:52,Bread,11.5,6,69.0,Urban Apparel LA,
2022-05-19,09:55:28,Cereal,2.99,3,8.97,Modern Tech SEL,
2023-07-10,14:14:10,Doll,28.25,1,28.25,Trendy Market TOK,
2023-07-06,18:57:47,Laptop,574.69,3,1724.07,Gadget World CHI,
2022-06-22,01:50:58,Remote Car,45.48,5,227.4,Urban Apparel LA,
2023-12-26,02:48:25,Milk,6.66,3,19.98,Urban Apparel LA,Summer Sale
2022-01-03,21:22:45,Bread,17.37,2,34.74,Tech Haven NYC,
2022-06-10,01:22:40,Blender,434.32,8,3474.56,Gadget World CHI,
2022-09-18,03:12:29,Sneakers,171.19,4,684.76,Urban Apparel LA,
2022-10-26,19:42:40,Puzzle,147.29,4,589.16,Gadget World CHI,
2022-05-13,15:53:46,Board Game,44.24,4,176.96,Urban Apparel LA,
2022-09-11,05:56:11,Bread,5.71,4,22.84,CityMart MAD,
2023-08-24,18:32:10,Dress,176.28,4,705.12,Alpha Store SYD,
2022-06-08,22:14:47,Action Figure,33.84,4,135.36,Urban Apparel LA,
2022-06-08,22:26:50,Sneakers,197.71,1,197.71,Gadget World CHI,
2022-05-03,08:11:35,Blender,135.89,3,407.67,Gadget World CHI,
2022-11-25,19:35:40,Board Game,122.79,8,982.32,Casual Wear SAO,
2022-03-27,19:27:41,Frozen Pizza,15.62,2,31.24,Urban Apparel LA,
2022-12-24,17:12:11,Headphones,718.18,8,5745.44,Trendy Market TOK,
2023-11-11,18:54:24,Laptop,240.46,5,1202.3,Tech Haven NYC,
2022-01-19,10:55:22,Jacket,183.93,1,183.93,Urban Apparel LA,
2023-03-18,01:59:01,Tablet,124.78,3,374.34,Trendy Market TOK,
2022-01-05,23:56:02,Blender,622.36,1,622.36,Tech Haven NYC,
2023-08-21,04:31:28,Jeans,79.19,1,79.19,Urban Apparel LA,
2022-08-12,20:24:49,Tablet,409.96,1,409.96,Tech Haven NYC,
2022-12-08,09:26:56,Underwear,96.89,5,484.45,SmartChoice GVA,
2022-10-25,17:44:19,Milk,7.2,3,21.6,Tech Haven NYC,
2023-07-15,14:53:17,Blender,404.16,2,808.32,Tech Haven NYC,
2022-08-13,07:29:02,Headphones,288.29,2,576.58,Urban Apparel LA,
2022-05-03,01:37:46,Headphones,117.99,2,235.98,Concept Store HEL,
2022-03-10,13:57:43,Jeans,80.77,2,161.54,Trendy Market TOK,
2023-12-01,03:41:43,Jacket,20.07,4,80.28,Urban Apparel LA,
2022-02-13,05:28:10,Dress,68.59,5,342.95,Gadget World CHI,
2022-05-01,08:29:10,Frozen Pizza,12.72,1,12.72,Smart Mall SHA,
2023-07-12,16:31:06,Cereal,19.75,2,39.5,Tech Haven NYC,
2022-06-22,16:10:30,Novel,17.85,3,53.55,Gadget World CHI,
2022-10-05,05:07:01,Cereal,4.51,2,9.02,Tech Haven NYC,
2022-02-13,00:53:46,T-Shirt,199.27,2,398.54,Urban Apparel LA,
2023-06-27,16:41:26,Cereal,19.65,2,39.3,Tech Haven NYC,
2023-10-09,03:29:29,Eggs,17.02,5,85.1,Boutique BUD,
2023-04-28,07:17:11,T-Shirt,21.37,4,85.48,Electronics Hub MUM,
2023-07-05,10:39:49,Action Figure,102.46,5,512.3,Gadget World CHI,
2022-02-05,19:44:13,Headphones,358.97,3,1076.91,Chic Boutique ROM,
2022-03-05,15:31:23,Laptop,541.46,5,2707.3,Tech Haven NYC,
2023-03-01,04:18:03,Milk,13.36,4,53.44,Trendy Market TOK,
2023-04-24,07:02:49,Doll,110.91,5,554.55,Gadget World CHI,
2023-07-17,16:04:47,Bread,13.87,5,69.35,Tech Haven NYC,
2023-07-13,13:20:49,Sneakers,189.81,1,189.81,Tech Haven NYC,
2022-07-18,14:28:11,Board Game,109.57,1,109.57,Boutique BUD,
2022-12-21,18:24:58,Sneakers,77.83,3,233.49,Electro Zone TOR,
2023-05-18,18:21:31,Eggs,9.08,2,18.16,Trendy Market TOK,
2022-12-11,20:38:04,Smartphone,149.57,2,299.14,Smart Mall SHA,Summer Sale
2023-04-14,12:25:21,Butter,7.61,5,38.05,Urban Apparel LA,
2022-09-27,20:06:31,Butter,6.52,5,32.6,Smart Mall SHA,
2023-09-02,21:29:02,Milk,19.61,3,58.83,MegaMart JNB,
2023-02-09,09:01:34,Laptop,362.31,1,362.31,Tech Haven NYC,
2022-11-14,19:55:03,Frozen Pizza,10.57,2,21.14,Urban Apparel LA,
2023-04-27,16:44:42,T-Shirt,127.14,4,508.56,Urban Apparel LA,
2023-11-24,21:37:01,Cereal,5.96,2,11.92,Urban Apparel LA,
2022-08-23,23:12:32,Blender,637.91,2,1275.82,Gadget World CHI,
2022-01-31,00:26:50,Refrigerator,162.24,1,162.24,Smart Mall SHA,
2022-04-23,22:43:46,Eggs,4.22,2,8.44,Urban Apparel LA,
2023-11-18,06:02:12,Laptop,414.65,2,829.3,Alpha Store SYD,
2022-07-05,04:28:56,Action Figure,21.61,4,86.44,Tech Haven NYC,
2023-12-29,04:59:01,Blender,171.32,4,685.28,Gadget World CHI,
2023-11-07,22:08:24,Gaming Console,465.88,2,931.76,Urban Apparel LA,
2023-03-20,14:12:42,Milk,2.98,2,5.96,Digital Plaza BER,
2022-08-11,10:41:20,Smartphone,113.61,2,227.22,Casual Wear SAO,
2022-10-08,04:31:51,Eggs,17.24,1,17.24,Smart Mall SHA,
2023-09-14,18:30:43,Children Book,58.17,8,465.36,Urban Apparel LA,
2023-06-25,09:58:38,Smartphone,777.71,2,1555.42,Tech Haven NYC,
2022-10-28,02:34:55,T-Shirt,32.46,5,162.3,Fashion Hub LON,
2023-01-14,22:02:39,Microwave,558.61,5,2793.05,Tech Haven NYC,
2022-01-13,18:53:13,Novel,58.93,5,294.65,Gadget World CHI,
2022-10-18,19:10:30,Cereal,2.41,1,2.41,Tech Haven NYC,10% off Black Friday
2022-08-09,21:54:31,Frozen Pizza,17.81,5,89.05,Urban Apparel LA,
2023-03-18,11:27:03,Blender,129.42,3,388.26,Smart Mall SHA,
2022-05-08,17:17:26,Frozen Pizza,6.99,2,13.98,Eco Goods STO,
2022-11-24,05:54:58,Dress,183.87,1,183.87,Metro Style PAR,
2023-03-20,20:07:50,Eggs,7.67,2,15.34,Gadget World CHI,
2022-10-13,06:51:42,Novel,17.09,4,68.36,ShopWorld BCN,
2023-08-22,08:59:58,Sneakers,137.32,4,549.28,Lifestyle Store ZRH,
2023-12-14,08:58:55,Comic Book,53.93,2,107.86,Metro Style PAR,
2023-02-10,19:35:54,Puzzle,96.37,2,192.74,Smart Mall SHA,
2023-09-10,23:16:44,Milk,11.18,3,33.54,Tech Haven NYC,
2023-03-01,10:41:12,Microwave,768.04,1,768.04,Elite Shop VIE,
2022-06-07,09:15:33,Milk,18.54,5,92.7,Trendy Market TOK,
2022-09-04,21:19:27,Frozen Pizza,13.2,5,66.0,Smart Mall SHA,
2022-09-09,11:58:14,Blender,639.79,4,2559.16,Gadget World CHI,
2023-01-25,07:48:49,Action Figure,94.22,4,376.88,Gadget World CHI,
2022-08-09,10:36:26,Dress,39.06,5,195.3,Tech Haven NYC,
2023-06-25,09:54:03,Eggs,7.14,4,28.56,Tech Haven NYC,
2022-03-22,03:16:33,Tablet,677.36,3,2032.08,Electronics Hub MUM,
2022-06-03,23:47:12,T-Shirt,116.13,5,580.65,Gadget World CHI,
2023-09-05,03:49:45,Jeans,108.4,5,542.0,Tech Haven NYC,
2023-11-30,19:17:53,Blender,695.73,5,3478.65,Smart Mall SHA,
2023-03-20,12:00:58,Action Figure,65.93,4,263.72,Gadget World CHI,10% off Black Friday
2022-06-02,01:13:23,T-Shirt,144.36,1,144.36,Urban Apparel LA,Weekend Special
2023-02-22,18:25:58,Action Figure,136.35,3,409.05,Tech Haven NYC,
2023-08-08,12:36:18,Frozen Pizza,18.73,4,74.92,Gadget World CHI,
2022-08-09,15:00:40,Bread,19.39,4,77.56,Urban Apparel LA,
2023-11-09,00:05:58,Cereal,14.69,3,44.07,Urban Apparel LA,
2022-03-24,04:23:34,Smartphone,580.95,1,580.95,Gadget World CHI,
2023-03-24,09:49:14,Laptop,471.05,3,1413.15,Urban Apparel LA,
2023-06-02,22:07:14,T-Shirt,143.33,4,573.32,Tech Haven NYC,
2022-05-07,22:51:54,Comic Book,74.95,3,224.85,Tech Haven NYC,
2022-06-26,14:20:28,Dress,27.92,4,111.68,Smart Mall SHA,
2022-01-22,07:35:30,Board Game,85.04,2,170.08,Trendy Market TOK,Holiday Deal
2023-06-12,08:19:49,Bread,6.35,5,31.75,Urban Apparel LA,
2022-07-22,18:47:58,Eggs,5.11,5,25.55,Electronics Hub MUM,
2022-03-17,23:37:47,Milk,9.4,4,37.6,Tech Haven NYC,
2022-11-03,13:00:12,Remote Car,53.14,2,106.28,Tech Haven NYC,
2023-10-03,18:55:13,Action Figure,19.62,5,98.1,Urban Apparel LA,
2023-04-09,20:04:09,Bread,8.4,3,25.2,Tech Haven NYC,
2023-06-28,21:12:19,Bread,6.16,5,30.8,Fashion Hub LON,
2022-05-11,06:29:34,Underwear,127.57,2,255.14,Fashion Hub LON,Summer Sale
2023-08-16,16:51:16,Smart TV,937.7,3,2813.1,Urban Apparel LA,Weekend Special
2023-11-07,04:43:35,Jeans,33.75,3,101.25,Urban Basics MTL,
2022-07-10,23:39:34,Bread,7.37,5,36.85,Chic Boutique ROM,
2023-07-02,07:48:08,Gaming Console,314.55,4,1258.2,Gadget World CHI,
2022-01-29,21:15:54,Underwear,172.14,4,688.56,Urban Apparel LA,
2022-07-27,17:34:14,Cereal,19.56,2,39.12,Electronics Hub MUM,
2023-07-26,13:01:25,Jeans,188.03,4,752.12,Electronics Hub MUM,
2023-04-22,12:59:14,Blender,304.65,3,913.95,Gadget World CHI,
2022-07-05,13:13:29,Eggs,7.25,4,29.0,Urban Basics MTL,
2023-10-13,05:45:03,Milk,17.12,3,51.36,CityStyle DUB,
2022-01-06,00:41:40,T-Shirt,32.5,4,130.0,Gadget World CHI,
2022-03-17,00:19:46,Smartphone,683.56,3,2050.68,Urban Apparel LA,
2022-11-24,08:50:45,Blender,644.12,3,1932.36,Urban Apparel LA,
2022-12-14,00:10:18,Textbook,54.62,1,54.62,Smart Mall SHA,
2023-11-19,05:15:18,Children Book,5.7,1,5.7,TrendSpot MIL,
2023-02-02,16:04:18,Smartphone,983.8,2,1967.6,Gadget World CHI,
2023-01-10,06:05:07,Remote Car,75.05,3,225.15,Tech Haven NYC,
2022-12-09,00:17:37,Doll,17.74,3,53.22,Tech Haven NYC,
2023-11-17,05:36:49,Doll,133.18,3,399.54,Trendy Outlet MEX,
2022-08-28,15:50:17,Butter,14.11,2,28.22,Urban Apparel LA,
2023-03-07,08:57:37,Sneakers,105.98,2,211.96,Gadget World CHI,
2022-03-12,12:00:11,Laptop,833.23,3,2499.69,Electro Zone TOR,
2023-01-23,19:34:47,Eggs,3.02,2,6.04,Urban Apparel LA,
2022-05-06,02:52:48,T-Shirt,17.89,1,17.89,Tech Haven NYC,
2022-09-26,23:33:30,Bread,10.98,3,32.94,CityStyle DUB,
2023-10-14,06:37:12,Doll,145.72,2,291.44,Casual Wear SAO,
2023-02-16,21:55:39,Frozen Pizza,10.88,2,21.76,Urban Apparel LA,
2023-06-28,03:42:15,Comic Book,25.71,2,51.42,Modern Tech SEL,
2023-09-28,08:39:57,Microwave,791.93,4,3167.72,Tech Haven NYC,
2022-03-09,14:35:09,Milk,2.03,3,6.09,Gadget World CHI,
2022-09-24,09:02:34,Comic Book,24.66,8,197.28,Urban Apparel LA,
2022-02-15,10:12:24,T-Shirt,78.82,5,394.1,Tech Haven NYC,
2023-09-17,23:34:57,Jacket,185.8,1,185.8,City Emporium CAI,10% off Black Friday
2022-09-04,16:18:38,Milk,12.4,2,24.8,Tech Haven NYC,
2022-05-30,04:03:54,Laptop,268.55,4,1074.2,Trendy Market TOK,
2023-09-02,22:30:34,Tablet,484.67,3,1454.01,Urban Basics MTL,
2023-04-04,03:37:02,Bread,2.71,4,10.84,Gadget World CHI,
2022-12-17,15:52:04,Laptop,158.14,3,474.42,Gadget World CHI,
2022-05-15,20:45:02,Frozen Pizza,4.94,5,24.7,Tech Haven NYC,
2023-08-12,19:38:17,Butter,6.63,5,33.15,Gadget World CHI,
2022-06-29,06:55:07,Novel,50.76,2,101.52,Urban Apparel LA,
2023-05-21,00:52:31,Bread,6.56,4,26.24,Electronics Hub MUM,
2023-04-19,13:50:58,T-Shirt,193.87,2,387.74,Gadget World CHI,
2023-01-15,23:36:54,Dress,34.52,4,138.08,Trendy Outlet MEX,Summer Sale
2022-09-27,17:19:28,Comic Book,47.04,3,141.12,Gadget World CHI,
2023-01-14,06:50:33,Comic Book,35.77,4,143.08,Gadget World CHI,
2023-11-02,05:41:31,Jeans,135.68,4,542.72,Tech Haven NYC,
2022-08-15,04:13:08,Tablet,979.48,2,1958.96,TrendSpot MIL,
2023-05-01,12:19:24,Sneakers,174.81,5,874.05,Smart Mall SHA,
2022-07-10,18:26:30,Smart TV,421.61,1,421.61,Gadget World CHI,
2023-01-21,15:16:19,Tablet,899.48,3,2698.44,Gadget World CHI,
2022-12-03,04:49:42,Dress,142.08,5,710.4,Fashion Hub LON,
2022-04-24,20:34:01,Dress,179.27,5,896.35,Trendy Market TOK,
2023-03-30,11:35:58,Cookbook,71.3,1,71.3,Alpha Store SYD,
2022-04-20,20:37:19,Bread,19.77,3,59.31,Tech Haven NYC,
2023-10-21,20:49:12,Gaming Console,332.96,2,665.92,Urban Apparel LA,
2023-10-10,22:03:18,Novel,52.97,5,264.85,Tech Haven NYC,
2023-10-06,01:24:54,Novel,24.73,3,74.19,Trendy Market TOK,
2023-04-07,19:58:41,Bread,18.62,4,74.48,Digital Plaza BER,
2022-03-07,00:32:51,Jeans,87.07,5,435.35,Urban Apparel LA,Weekend Special
2022-04-14,13:23:24,Headphones,177.62,5,888.1,Metro Style PAR,
2023-06-06,19:58:25,Milk,6.29,5,31.45,Smart Mall SHA,
2023-12-14,14:45:43,Textbook,37.7,1,37.7,Gadget World CHI,
2022-11-13,09:57:53,T-Shirt,157.59,5,787.95,Smart Mall SHA,
2023-01-18,03:05:35,Refrigerator,468.72,1,468.72,Gadget World CHI,
2023-04-08,16:56:08,Sneakers,63.91,3,191.73,Gadget World CHI,
2023-01-22,13:29:29,Dishwasher,601.91,1,601.91,Urban Apparel LA,
2023-11-30,14:20:13,Milk,19.2,5,96.0,Gadget World CHI,
2022-07-25,22:44:47,Sneakers,175.04,4,700.16,Smart Mall SHA,
2022-12-08,11:53:16,Remote Car,137.68,5,688.4,Smart Mall SHA,
2022-04-19,18:59:14,Smartphone,251.57,4,1006.28,Urban Apparel LA,
2022-05-23,03:29:37,Eggs,2.24,4,8.96,Gadget World CHI,
2022-05-09,13:36:46,Milk,6.72,5,33.6,Smart Mall SHA,
2023-11-22,23:00:19,Underwear,94.54,2,189.08,Tech Haven NYC,
2023-07-20,04:39:22,Milk,2.52,3,7.56,Gadget World CHI,
2022-06-17,19:59:25,Textbook,73.54,4,294.16,Tech Haven NYC,
2023-12-14,18:08:35,Cereal,14.69,5,73.45,Tech Haven NYC,
2023-01-19,09:14:17,Eggs,8.13,5,40.65,Gadget World CHI,
2022-01-01,03:50:49,Jeans,102.35,2,204.7,Gadget World CHI,Holiday Deal
2022-01-31,03:21:21,Comic Book,46.62,5,233.1,Metro Depot WAW,
2022-02-24,13:39:37,Jacket,30.49,2,60.98,TrendSpot MIL,
2022-03-25,14:28:44,Milk,6.51,3,19.53,Trendy Outlet MEX,
2022-04-23,19:06:01,Smartphone,949.14,2,1898.28,Urban Apparel LA,
2022-08-12,16:42:17,Dress,125.04,3,375.12,Urban Apparel LA,Summer Sale
2023-04-06,20:08:39,Bread,4.72,2,9.44,Urban Apparel LA,
2022-08-23,20:37:03,Butter,16.47,2,32.94,Tech Haven NYC,
2023-07-11,04:08:08,Board Game,47.68,1,47.68,Trendy Market TOK,
2023-12-14,16:47:36,Air Conditioner,327.73,3,983.19,Gadget World CHI,
2022-04-05,15:47:07,Refrigerator,632.63,2,1265.26,Gadget World CHI,
